source_name,source_dataset,source_file,source_row_number,source_row_sha256,poll_id,question_id,race_id,candidate_id,cycle,pollster_id,pollster_rating_id,state_raw,state,office_type,seat_number,seat_name,stage,start_date,end_date,election_date,created_at,as_of_date,field_period_days,days_before_election,pollster,sponsors,display_name,pollster_name,poll_url,poll_source,population,population_full,methodology,notes,sample_size,numeric_grade,pollscore,transparency_score,candidate_name,answer,party_raw,party,pct,is_democratic,is_republican,is_major_party,is_tracking,is_internal,is_partisan,is_hypothetical,is_nationwide_batch,is_ranked_choice_reallocated,ranked_choice_round,sponsor_candidate,sponsor_candidate_party_raw,sponsor_candidate_party,endorsed_candidate,endorsed_candidate_party_raw,endorsed_candidate_party,has_valid_identifiers,has_valid_dates,has_valid_state,has_valid_percentage,field_period_is_nonnegative,poll_ends_by_election_day,is_ranked_choice_row,is_standard_general_election,race_key,question_key,question_candidate_rows,question_unique_candidates,question_major_party_rows,question_pct_sum,question_has_both_major_parties,question_pct_sum_near_100,source_sponsor_ids,source_pollster_rating_name,source_sponsor_candidate_id,source_endorsed_candidate_id,source_endorsed_candidate_name,source_subpopulation,source_url_article,source_url_topline,source_url_crosstab,validation_invalid_identifiers,validation_invalid_dates,validation_invalid_state,validation_invalid_percentage,validation_negative_field_period,validation_duplicate_question_candidate_key,validation_exact_duplicate_row,validation_missing_election_date,validation_poll_after_election_day
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,7448,06ed0c109b6c920fd58987d8cf3ddef0e5b779dd23b1798785999eff016df520,56663,91260,123,13179,2018,801,124,Vermont,VT,U.S. Senate,0,Class I,general,2018-10-30,2018-11-01,2018-11-06,2018-11-02,2018-11-01,2,5,Gravis Marketing (2020 and earlier),,Gravis Marketing,,https://www.realclearpolitics.com/docs/Vermont_November_1_2018.pdf,538,lv,lv,IVR/Online Opt-In Panel,,885.0,2.0,-0.9,4.0,Lawrence Zupan,Zupan,REP,R,30.0,False,True,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-VT-123,56663-91260,2,2,1,96.0,False,True,,Kaplan Strategies,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,9063,d7275717c6b85ac9a0d5ebabef4d64c5ac87cab6db8c1b58515cadf39ee110cb,53686,86149,125,12403,2018,383,263,Washington,WA,U.S. Senate,0,Class I,general,2018-05-22,2018-05-23,2018-11-06,2018-08-21,2018-05-23,1,167,PPP,,Public Policy Polling,,https://www.nwprogressive.org/files/polling/MAY18-WA-Cantwell-vs-Hutchison-Survey-Results.pdf,538,lv,lv,IVR/Online Opt-In Panel,,675.0,1.4,0.0,,Maria Cantwell,Cantwell,DEM,D,52.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WA-125,53686-86149,2,2,2,88.0,True,False,,Public Policy Polling,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,9064,92fc9cb4fdcae7a3392b00abff4ebdfb1df67806e841c129dc7e78aee927789e,53686,86149,125,12404,2018,383,263,Washington,WA,U.S. Senate,0,Class I,general,2018-05-22,2018-05-23,2018-11-06,2018-08-21,2018-05-23,1,167,PPP,,Public Policy Polling,,https://www.nwprogressive.org/files/polling/MAY18-WA-Cantwell-vs-Hutchison-Survey-Results.pdf,538,lv,lv,IVR/Online Opt-In Panel,,675.0,1.4,0.0,,Susan Hutchison,Hutchison,REP,R,36.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WA-125,53686-86149,2,2,2,88.0,True,False,,Public Policy Polling,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8027,03489d570e5be3a55c72e360a9842973c9e5c31ec865ec64e06c987e68416981,56148,90304,125,12403,2018,140,87,Washington,WA,U.S. Senate,0,Class I,general,2018-10-04,2018-10-09,2018-11-06,2018-10-16,2018-10-09,5,28,Elway,Crosscut,Elway Research,,https://crosscut.com/sites/default/files/files/2018_statewide_crosscut_elway_poll.pdf,538,rv,rv,Live Phone,,405.0,1.9,-0.2,6.0,Maria Cantwell,Cantwell,DEM,D,53.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WA-125,56148-90304,2,2,2,92.0,True,True,755,Elway Research,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8028,19446ab2de87078f119b5da2406af5f9789135af9f4dcb57ff31a15f826e5c3a,56148,90304,125,12404,2018,140,87,Washington,WA,U.S. Senate,0,Class I,general,2018-10-04,2018-10-09,2018-11-06,2018-10-16,2018-10-09,5,28,Elway,Crosscut,Elway Research,,https://crosscut.com/sites/default/files/files/2018_statewide_crosscut_elway_poll.pdf,538,rv,rv,Live Phone,,405.0,1.9,-0.2,6.0,Susan Hutchison,Hutchison,REP,R,39.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WA-125,56148-90304,2,2,2,92.0,True,True,755,Elway Research,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,9182,36c86e615fc1b38abdc6667c02751fdb01add13f576b5ce83ac5ca807608aabc,53667,86129,127,12400,2018,383,263,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-03-15,2018-03-16,2018-11-06,2018-08-20,2018-03-16,1,235,PPP,Protect Our Care,Public Policy Polling,,https://www.protectourcare.org/wp-content/uploads/2018/03/PPP-Battleground-Health-Care-Memo.pdf,538,v,v,IVR,,910.0,1.4,0.0,,Tammy Baldwin,Baldwin,DEM,D,51.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53667-86129,2,2,2,90.0,True,True,946,Public Policy Polling,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,9183,b0a8e44efd3104dc26245ac1ea4543f714601e293ae5bfa4bd647969b7089127,53667,86129,127,12401,2018,383,263,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-03-15,2018-03-16,2018-11-06,2018-08-20,2018-03-16,1,235,PPP,Protect Our Care,Public Policy Polling,,https://www.protectourcare.org/wp-content/uploads/2018/03/PPP-Battleground-Health-Care-Memo.pdf,538,v,v,IVR,,910.0,1.4,0.0,,Leah Vukmir,Vukmir,REP,R,39.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53667-86129,2,2,2,90.0,True,True,946,Public Policy Polling,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,9003,be3907aa9836fdba979aa87abb215c8b5bf753dfe896ab8ef8694775612f32da,53666,86127,127,12400,2018,1075,195,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-06-13,2018-06-17,2018-11-06,2018-08-20,2018-06-17,4,142,Marquette Law School,,Marquette University Law School,,https://law.marquette.edu/poll/category/results-and-data/,538,rv,rv,Live Phone,,800.0,3.0,-1.1,,Tammy Baldwin,Baldwin,DEM,D,49.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53666-86127,2,2,2,89.0,True,False,,Marquette University Law School,,,,,,,https://law.marquette.edu/poll/category/results-and-data/,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,9004,30a0c327770baf56e3af29f34fe31c8ad8c4bec3ed4fc5af123c79ac8a676a23,53666,86127,127,12401,2018,1075,195,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-06-13,2018-06-17,2018-11-06,2018-08-20,2018-06-17,4,142,Marquette Law School,,Marquette University Law School,,https://law.marquette.edu/poll/category/results-and-data/,538,rv,rv,Live Phone,,800.0,3.0,-1.1,,Leah Vukmir,Vukmir,REP,R,40.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53666-86127,2,2,2,89.0,True,False,,Marquette University Law School,,,,,,,https://law.marquette.edu/poll/category/results-and-data/,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8854,3c59aa365f4c2ad1dc348d66d2d3bda6ce95758f36cfba2c7f032f13d384401f,53664,86124,127,12400,2018,1193,324,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-20,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1bwnfno7ZxLYIQ_B_Iyu08VXDdBJsGQlR/view,538,rv,rv,Online Opt-In Panel,,968.0,2.0,0.2,,Tammy Baldwin,Baldwin,DEM,D,56.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53664-86124,2,2,2,96.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8855,0caf40acaf3b7b9bd6d04e72ac536bd0f8b947daf9e6ea285c389411aa844e98,53664,86124,127,12401,2018,1193,324,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-20,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1bwnfno7ZxLYIQ_B_Iyu08VXDdBJsGQlR/view,538,rv,rv,Online Opt-In Panel,,968.0,2.0,0.2,,Leah Vukmir,Vukmir,REP,R,40.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53664-86124,2,2,2,96.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8856,ec4ecc1f16843e814daf725676b2d8a1a86b31289b2a66427da90d69f875303e,53664,86362,127,12400,2018,1193,324,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,certain/probably lv model,903.0,2.0,0.2,,Tammy Baldwin,Baldwin,DEM,D,57.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53664-86362,2,2,2,98.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8857,38386ded7a3304f38e1358f8eeecdaf969a74a327ee11ab3dd151b229bf1eafa,53664,86362,127,12401,2018,1193,324,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,certain/probably lv model,903.0,2.0,0.2,,Leah Vukmir,Vukmir,REP,R,41.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53664-86362,2,2,2,98.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8858,be1447871b0b7b30e6dc5949c43dd4eb2283666eae83b34bac03a534e9d03ff1,53664,86363,127,12400,2018,1193,324,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,absolutely certain lv model,800.0,2.0,0.2,,Tammy Baldwin,Baldwin,DEM,D,58.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53664-86363,2,2,2,98.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8859,fda3560d3591808571711f21888026c88addaf7b9a0eac6fdfc3defe7a0e4168,53664,86363,127,12401,2018,1193,324,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,absolutely certain lv model,800.0,2.0,0.2,,Leah Vukmir,Vukmir,REP,R,40.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53664-86363,2,2,2,98.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8860,5861689d27cb8360025fffbb9420385eeeca83fcb7c2720f0e1cafe3c317e849,53664,86364,127,12400,2018,1193,324,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,more/same enthusiasm lv model,847.0,2.0,0.2,,Tammy Baldwin,Baldwin,DEM,D,57.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53664-86364,2,2,2,97.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8861,27a41bb4a4658e09a94c516189333958bbd68574f0a555b23016e8cd91e7b4b7,53664,86364,127,12401,2018,1193,324,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,more/same enthusiasm lv model,847.0,2.0,0.2,,Leah Vukmir,Vukmir,REP,R,40.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53664-86364,2,2,2,97.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8862,e1b550b2b27deabac85143038a40241c1ba1059ca83979b030cc7a7e86e22db2,53664,86365,127,12400,2018,1193,324,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,2014 model lv model,968.0,2.0,0.2,,Tammy Baldwin,Baldwin,DEM,D,55.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53664-86365,2,2,2,97.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8863,f84a22ba52c2fad26f2a2e96c75fda5f90eeb0b6f9890fcf54cae0973298e962,53664,86365,127,12401,2018,1193,324,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,2014 model lv model,968.0,2.0,0.2,,Leah Vukmir,Vukmir,REP,R,42.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53664-86365,2,2,2,97.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8864,5872a4da51392f6bb4ce98c157dcbc1c1cbcb580d3a9491443b4965189545372,53664,86366,127,12400,2018,1193,324,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,2016 model lv model,968.0,2.0,0.2,,Tammy Baldwin,Baldwin,DEM,D,56.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53664-86366,2,2,2,98.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8865,5b09728e0135593eca8be454457259a4d512425834b46e15e8e5940756b44944,53664,86366,127,12401,2018,1193,324,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-06-11,2018-07-02,2018-11-06,2018-08-23,2018-07-02,21,127,SurveyMonkey,Axios,SurveyMonkey,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,lv,lv,Online Opt-In Panel,2016 model lv model,968.0,2.0,0.2,,Leah Vukmir,Vukmir,REP,R,42.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53664-86366,2,2,2,98.0,True,True,788,SurveyMonkey,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8718,5bb52bc4fb8b9926cb94aecd0b80023dfadd03a60993a3faf3c1e652e3c43f2b,53651,86125,127,12400,2018,1205,183,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-07-15,2018-07-19,2018-11-06,2018-08-20,2018-07-19,4,110,Marist College,NBC News,Marist College,,https://www.nbcnews.com/politics/first-read/scott-walker-other-gop-candidates-key-midwest-states-trail-democratic-n895001,538,rv,rv,Live Phone,,906.0,2.9,-0.9,,Tammy Baldwin,Baldwin,DEM,D,55.0,True,False,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53651-86125,2,2,2,93.0,True,True,132,Marist University,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8719,355870fd7a2016948571593bc685ba591dee5bcb79ef5dedb2117e78eb81f9af,53651,86125,127,12401,2018,1205,183,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-07-15,2018-07-19,2018-11-06,2018-08-20,2018-07-19,4,110,Marist College,NBC News,Marist College,,https://www.nbcnews.com/politics/first-read/scott-walker-other-gop-candidates-key-midwest-states-trail-democratic-n895001,538,rv,rv,Live Phone,,906.0,2.9,-0.9,,Leah Vukmir,Vukmir,REP,R,38.0,False,True,True,,False,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53651-86125,2,2,2,93.0,True,True,132,Marist University,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8696,22e5bfdc5b9e917b52ea0576ffa47c3bedf2abc61f7706667078642978a3ab57,53650,86128,127,12400,2018,1102,88,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-07-26,2018-07-28,2018-11-06,2018-08-20,2018-07-28,2,101,Emerson,,Emerson College,,https://www.emerson.edu/sites/default/files/Files/Academics/ecp-pr-wi-7.28.18.pdf,538,rv,rv,IVR/Online Opt-In Panel,,632.0,2.9,-1.1,,Tammy Baldwin,Baldwin,DEM,D,50.3,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53650-86128,2,2,2,85.9,True,False,,Emerson College,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8697,b0463d2806756f150f1f211df7af04ad68a0cea0be0698a27ccb07afa63e9b36,53650,86128,127,12401,2018,1102,88,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-07-26,2018-07-28,2018-11-06,2018-08-20,2018-07-28,2,101,Emerson,,Emerson College,,https://www.emerson.edu/sites/default/files/Files/Academics/ecp-pr-wi-7.28.18.pdf,538,rv,rv,IVR/Online Opt-In Panel,,632.0,2.9,-1.1,,Leah Vukmir,Vukmir,REP,R,35.6,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53650-86128,2,2,2,85.9,True,False,,Emerson College,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8601,9068366810fa4b401c27bf354855c6d191c381d46b8b81973285c521618b398d,53730,86228,127,12400,2018,1075,195,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-08-15,2018-08-19,2018-11-06,2018-08-22,2018-08-19,4,79,Marquette Law School,,Marquette University Law School,,https://law.marquette.edu/poll/2018/08/22/mlsp47release/,538,rv,rv,Live Phone,,800.0,3.0,-1.1,,Tammy Baldwin,Baldwin,DEM,D,51.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53730-86228,2,2,2,94.0,True,True,,Marquette University Law School,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8602,dea811dd7497b88261b50f7e9ad6e6a7df76df04ff335b9298653285c0c3edde,53730,86228,127,12401,2018,1075,195,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-08-15,2018-08-19,2018-11-06,2018-08-22,2018-08-19,4,79,Marquette Law School,,Marquette University Law School,,https://law.marquette.edu/poll/2018/08/22/mlsp47release/,538,rv,rv,Live Phone,,800.0,3.0,-1.1,,Leah Vukmir,Vukmir,REP,R,43.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53730-86228,2,2,2,94.0,True,True,,Marquette University Law School,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8603,824dbea2d233f064303c4c6196066573fa965744de564beb4fa4979b7f67bcde,53730,86229,127,12400,2018,1075,195,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-08-15,2018-08-19,2018-11-06,2018-08-22,2018-08-19,4,79,Marquette Law School,,Marquette University Law School,,https://law.marquette.edu/poll/2018/08/22/mlsp47release/,538,lv,lv,Live Phone,,601.0,3.0,-1.1,,Tammy Baldwin,Baldwin,DEM,D,49.0,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53730-86229,2,2,2,96.0,True,True,,Marquette University Law School,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8604,dda44121217bbe1e2838e8ef755d25ab3fbf4030c4f6f494448e9c1d785608d5,53730,86229,127,12401,2018,1075,195,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-08-15,2018-08-19,2018-11-06,2018-08-22,2018-08-19,4,79,Marquette Law School,,Marquette University Law School,,https://law.marquette.edu/poll/2018/08/22/mlsp47release/,538,lv,lv,Live Phone,,601.0,3.0,-1.1,,Leah Vukmir,Vukmir,REP,R,47.0,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53730-86229,2,2,2,96.0,True,True,,Marquette University Law School,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8581,4cd1ad31c84915e5a7fa1520f38b47b1e1f5529948c79ac17dfe64efcfcda683,53791,86435,127,12400,2018,458,323,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-08-18,2018-08-24,2018-11-06,2018-08-28,2018-08-24,6,74,Suffolk,Milwaukee Journal Sentinel,Suffolk University,,https://www.suffolk.edu/academics/10740.php,538,lv,lv,Live Phone,,500.0,2.9,-1.0,,Tammy Baldwin,Baldwin,DEM,D,49.8,True,False,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53791-86435,2,2,2,92.0,True,True,1006,Suffolk University,,,,,,,,False,False,False,False,False,False,False,False,False
FiveThirtyEight,senate_polls_historical,senate_polls_historical.csv,8582,71cc0517a2994138fbdfe989e184184178f6d0b5dee6cb2d52b0f25fd7eb7584,53791,86435,127,12401,2018,458,323,Wisconsin,WI,U.S. Senate,0,Class I,general,2018-08-18,2018-08-24,2018-11-06,2018-08-28,2018-08-24,6,74,Suffolk,Milwaukee Journal Sentinel,Suffolk University,,https://www.suffolk.edu/academics/10740.php,538,lv,lv,Live Phone,,500.0,2.9,-1.0,,Leah Vukmir,Vukmir,REP,R,42.2,False,True,True,,,,False,False,False,,,,,,,,True,True,True,True,True,True,False,True,2018-WI-127,53791-86435,2,2,2,92.0,True,True,1006,Suffolk University,,,,,,,,False,False,False,False,False,False,False,False,False
