snapshot_id,race_key,cycle,state,race_id,poll_race_id,election_date,snapshot_date,days_before_election,source_candidate_rows,source_questions,candidate_questions,eligible_questions,excluded_questions,has_eligible_polling,earliest_eligible_end_date,latest_eligible_end_date,mean_dem_margin_unweighted,median_dem_margin_unweighted,mean_poll_age_days,median_poll_age_days,internal_questions,partisan_questions,tracking_questions
2022_NY_8939_20221108_D000,2022_NY_8939_20221108,2022,NY,2022_NY,8939,2022-11-08,2022-11-08,0,39,18,18,18,0,True,2022-07-28,2022-11-06,17.816666666666666,18.75,32.72222222222222,18.0,0,0,0
2022_OH_8942_20221108_D120,2022_OH_8942_20221108,2022,OH,2022_OH,8942,2022-11-08,2022-07-11,120,146,73,73,11,62,True,2021-03-19,2022-07-03,0.9818181818181816,1.0,125.54545454545455,59.0,1,0,0
2022_OH_8942_20221108_D090,2022_OH_8942_20221108,2022,OH,2022_OH,8942,2022-11-08,2022-08-10,90,146,73,73,16,57,True,2021-03-19,2022-08-03,3.2562499999999996,3.0,110.125,39.5,2,0,0
2022_OH_8942_20221108_D060,2022_OH_8942_20221108,2022,OH,2022_OH,8942,2022-11-08,2022-09-09,60,146,73,73,24,49,True,2021-03-19,2022-09-07,3.2249999999999996,3.0,96.875,45.0,3,0,0
2022_OH_8942_20221108_D030,2022_OH_8942_20221108,2022,OH,2022_OH,8942,2022-11-08,2022-10-09,30,146,73,73,34,39,True,2021-03-19,2022-10-08,2.7794117647058822,3.0,94.26470588235294,53.0,3,0,0
2022_OH_8942_20221108_D014,2022_OH_8942_20221108,2022,OH,2022_OH,8942,2022-11-08,2022-10-25,14,146,73,73,49,24,True,2021-03-19,2022-10-24,1.4067346938775511,1.0,78.81632653061224,44.0,3,0,6
2022_OH_8942_20221108_D007,2022_OH_8942_20221108,2022,OH,2022_OH,8942,2022-11-08,2022-11-01,7,146,73,73,56,17,True,2021-03-19,2022-11-01,0.8630357142857144,0.0,75.51785714285714,47.0,3,0,10
2022_OH_8942_20221108_D000,2022_OH_8942_20221108,2022,OH,2022_OH,8942,2022-11-08,2022-11-08,0,146,73,73,64,9,True,2021-03-19,2022-11-07,-0.06671874999999983,-1.0,72.578125,34.0,3,0,11
2022_OK_8943_20221108_D120,2022_OK_8943_20221108,2022,OK,2022_OK_REGULAR,8943,2022-11-08,2022-07-11,120,41,11,11,0,11,False,,,,,,,0,0,0
2022_OK_8943_20221108_D090,2022_OK_8943_20221108,2022,OK,2022_OK_REGULAR,8943,2022-11-08,2022-08-10,90,41,11,11,0,11,False,,,,,,,0,0,0
2022_OK_8943_20221108_D060,2022_OK_8943_20221108,2022,OK,2022_OK_REGULAR,8943,2022-11-08,2022-09-09,60,41,11,11,2,9,True,2022-09-07,2022-09-07,-23.35,-23.35,2.0,2.0,0,0,0
2022_OK_8943_20221108_D030,2022_OK_8943_20221108,2022,OK,2022_OK_REGULAR,8943,2022-11-08,2022-10-09,30,41,11,11,5,6,True,2022-09-07,2022-10-06,-19.688000000000002,-18.0,21.2,21.0,1,0,0
2022_OK_8943_20221108_D014,2022_OK_8943_20221108,2022,OK,2022_OK_REGULAR,8943,2022-11-08,2022-10-25,14,41,11,11,7,4,True,2022-09-07,2022-10-15,-18.34857142857143,-16.700000000000003,29.857142857142858,34.0,1,0,0
2022_OK_8943_20221108_D007,2022_OK_8943_20221108,2022,OK,2022_OK_REGULAR,8943,2022-11-08,2022-11-01,7,41,11,11,10,1,True,2022-09-07,2022-10-28,-18.674,-16.85,27.0,23.0,1,0,0
2022_OK_8943_20221108_D000,2022_OK_8943_20221108,2022,OK,2022_OK_REGULAR,8943,2022-11-08,2022-11-08,0,41,11,11,11,0,True,2022-09-07,2022-11-06,-18.794545454545457,-17.0,31.09090909090909,27.0,1,0,0
2022_OK_9482_20221108_D120,2022_OK_9482_20221108,2022,OK,2022_OK_SPECIAL,9482,2022-11-08,2022-07-11,120,40,11,11,0,11,False,,,,,,,0,0,0
2022_OK_9482_20221108_D090,2022_OK_9482_20221108,2022,OK,2022_OK_SPECIAL,9482,2022-11-08,2022-08-10,90,40,11,11,0,11,False,,,,,,,0,0,0
2022_OK_9482_20221108_D060,2022_OK_9482_20221108,2022,OK,2022_OK_SPECIAL,9482,2022-11-08,2022-09-09,60,40,11,11,2,9,True,2022-09-07,2022-09-07,-21.0,-21.0,2.0,2.0,0,0,0
2022_OK_9482_20221108_D030,2022_OK_9482_20221108,2022,OK,2022_OK_SPECIAL,9482,2022-11-08,2022-10-09,30,40,11,11,5,6,True,2022-09-07,2022-10-06,-14.756,-12.0,21.2,21.0,1,0,0
2022_OK_9482_20221108_D014,2022_OK_9482_20221108,2022,OK,2022_OK_SPECIAL,9482,2022-11-08,2022-10-25,14,40,11,11,7,4,True,2022-09-07,2022-10-15,-13.968571428571428,-12.0,29.857142857142858,34.0,1,0,0
2022_OK_9482_20221108_D007,2022_OK_9482_20221108,2022,OK,2022_OK_SPECIAL,9482,2022-11-08,2022-11-01,7,40,11,11,10,1,True,2022-09-07,2022-10-28,-13.738,-11.5,27.0,23.0,1,0,0
2022_OK_9482_20221108_D000,2022_OK_9482_20221108,2022,OK,2022_OK_SPECIAL,9482,2022-11-08,2022-11-08,0,40,11,11,11,0,True,2022-09-07,2022-11-06,-13.58,-12.0,31.09090909090909,27.0,1,0,0
2022_OR_8944_20221108_D120,2022_OR_8944_20221108,2022,OR,2022_OR,8944,2022-11-08,2022-07-11,120,16,5,5,0,5,False,,,,,,,0,0,0
2022_OR_8944_20221108_D090,2022_OR_8944_20221108,2022,OR,2022_OR,8944,2022-11-08,2022-08-10,90,16,5,5,0,5,False,,,,,,,0,0,0
2022_OR_8944_20221108_D060,2022_OR_8944_20221108,2022,OR,2022_OR,8944,2022-11-08,2022-09-09,60,16,5,5,0,5,False,,,,,,,0,0,0
2022_OR_8944_20221108_D030,2022_OR_8944_20221108,2022,OR,2022_OR,8944,2022-11-08,2022-10-09,30,16,5,5,1,4,True,2022-10-01,2022-10-01,19.5,19.5,8.0,8.0,0,0,0
2022_OR_8944_20221108_D014,2022_OR_8944_20221108,2022,OR,2022_OR,8944,2022-11-08,2022-10-25,14,16,5,5,3,2,True,2022-10-01,2022-10-18,15.833333333333334,17.0,12.666666666666666,7.0,0,0,0
2022_OR_8944_20221108_D007,2022_OR_8944_20221108,2022,OR,2022_OR,8944,2022-11-08,2022-11-01,7,16,5,5,4,1,True,2022-10-01,2022-11-01,16.125,17.0,14.75,14.0,0,0,0
2022_OR_8944_20221108_D000,2022_OR_8944_20221108,2022,OR,2022_OR,8944,2022-11-08,2022-11-08,0,16,5,5,5,0,True,2022-10-01,2022-11-06,15.7,17.0,17.8,21.0,0,0,0
2022_PA_8945_20221108_D120,2022_PA_8945_20221108,2022,PA,2022_PA,8945,2022-11-08,2022-07-11,120,176,70,70,3,67,True,2021-12-05,2022-06-19,4.1333333333333355,4.400000000000006,87.33333333333333,22.0,1,0,0
2022_PA_8945_20221108_D090,2022_PA_8945_20221108,2022,PA,2022_PA,8945,2022-11-08,2022-08-10,90,176,70,70,12,58,True,2021-12-05,2022-08-10,10.641666666666667,11.0,40.0,20.5,1,0,0
2022_PA_8945_20221108_D060,2022_PA_8945_20221108,2022,PA,2022_PA,8945,2022-11-08,2022-09-09,60,176,70,70,20,50,True,2021-12-05,2022-09-07,11.125,11.0,46.65,39.0,1,0,0
2022_PA_8945_20221108_D030,2022_PA_8945_20221108,2022,PA,2022_PA,8945,2022-11-08,2022-10-09,30,176,70,70,31,39,True,2021-12-05,2022-09-30,9.541935483870967,9.0,55.25806451612903,41.0,1,0,0
2022_PA_8945_20221108_D014,2022_PA_8945_20221108,2022,PA,2022_PA,8945,2022-11-08,2022-10-25,14,176,70,70,44,26,True,2021-12-05,2022-10-24,7.497727272727272,5.0,52.36363636363637,39.5,1,0,0
2022_PA_8945_20221108_D007,2022_PA_8945_20221108,2022,PA,2022_PA,8945,2022-11-08,2022-11-01,7,176,70,70,53,17,True,2021-12-05,2022-11-01,6.281132075471698,5.0,49.924528301886795,37.0,1,0,0
2022_PA_8945_20221108_D000,2022_PA_8945_20221108,2022,PA,2022_PA,8945,2022-11-08,2022-11-08,0,176,70,70,62,8,True,2021-12-05,2022-11-07,5.420967741935484,4.899999999999999,49.17741935483871,33.5,1,0,0
2022_SC_8946_20221108_D120,2022_SC_8946_20221108,2022,SC,2022_SC,8946,2022-11-08,2022-07-11,120,5,2,2,0,2,False,,,,,,,0,0,0
2022_SC_8946_20221108_D090,2022_SC_8946_20221108,2022,SC,2022_SC,8946,2022-11-08,2022-08-10,90,5,2,2,0,2,False,,,,,,,0,0,0
2022_SC_8946_20221108_D060,2022_SC_8946_20221108,2022,SC,2022_SC,8946,2022-11-08,2022-09-09,60,5,2,2,1,1,True,2022-09-07,2022-09-07,-17.0,-17.0,2.0,2.0,0,0,0
2022_SC_8946_20221108_D030,2022_SC_8946_20221108,2022,SC,2022_SC,8946,2022-11-08,2022-10-09,30,5,2,2,1,1,True,2022-09-07,2022-09-07,-17.0,-17.0,32.0,32.0,0,0,0
2022_SC_8946_20221108_D014,2022_SC_8946_20221108,2022,SC,2022_SC,8946,2022-11-08,2022-10-25,14,5,2,2,1,1,True,2022-09-07,2022-09-07,-17.0,-17.0,48.0,48.0,0,0,0
2022_SC_8946_20221108_D007,2022_SC_8946_20221108,2022,SC,2022_SC,8946,2022-11-08,2022-11-01,7,5,2,2,1,1,True,2022-09-07,2022-09-07,-17.0,-17.0,55.0,55.0,0,0,0
2022_SC_8946_20221108_D000,2022_SC_8946_20221108,2022,SC,2022_SC,8946,2022-11-08,2022-11-08,0,5,2,2,1,1,True,2022-09-07,2022-09-07,-17.0,-17.0,62.0,62.0,0,0,0
2022_SD_8947_20221108_D120,2022_SD_8947_20221108,2022,SD,2022_SD,8947,2022-11-08,2022-07-11,120,10,4,4,1,3,True,2022-03-19,2022-03-19,-35.0,-35.0,114.0,114.0,0,0,0
2022_SD_8947_20221108_D090,2022_SD_8947_20221108,2022,SD,2022_SD,8947,2022-11-08,2022-08-10,90,10,4,4,1,3,True,2022-03-19,2022-03-19,-35.0,-35.0,144.0,144.0,0,0,0
2022_SD_8947_20221108_D060,2022_SD_8947_20221108,2022,SD,2022_SD,8947,2022-11-08,2022-09-09,60,10,4,4,1,3,True,2022-03-19,2022-03-19,-35.0,-35.0,174.0,174.0,0,0,0
2022_SD_8947_20221108_D030,2022_SD_8947_20221108,2022,SD,2022_SD,8947,2022-11-08,2022-10-09,30,10,4,4,2,2,True,2022-03-19,2022-09-11,-24.0,-24.0,116.0,116.0,1,0,0
2022_SD_8947_20221108_D014,2022_SD_8947_20221108,2022,SD,2022_SD,8947,2022-11-08,2022-10-25,14,10,4,4,4,0,True,2022-03-19,2022-10-21,-26.0,-28.0,70.75,29.5,1,0,0
2022_SD_8947_20221108_D007,2022_SD_8947_20221108,2022,SD,2022_SD,8947,2022-11-08,2022-11-01,7,10,4,4,4,0,True,2022-03-19,2022-10-21,-26.0,-28.0,77.75,36.5,1,0,0
2022_SD_8947_20221108_D000,2022_SD_8947_20221108,2022,SD,2022_SD,8947,2022-11-08,2022-11-08,0,10,4,4,4,0,True,2022-03-19,2022-10-21,-26.0,-28.0,84.75,43.5,1,0,0
2022_UT_8948_20221108_D120,2022_UT_8948_20221108,2022,UT,2022_UT,8948,2022-11-08,2022-07-11,120,95,38,38,0,38,False,,,,,,,0,0,0
2022_UT_8948_20221108_D090,2022_UT_8948_20221108,2022,UT,2022_UT,8948,2022-11-08,2022-08-10,90,95,38,38,0,38,False,,,,,,,0,0,0
2022_UT_8948_20221108_D060,2022_UT_8948_20221108,2022,UT,2022_UT,8948,2022-11-08,2022-09-09,60,95,38,38,0,38,False,,,,,,,0,0,0
2022_UT_8948_20221108_D030,2022_UT_8948_20221108,2022,UT,2022_UT,8948,2022-11-08,2022-10-09,30,95,38,38,0,38,False,,,,,,,0,0,0
2022_UT_8948_20221108_D014,2022_UT_8948_20221108,2022,UT,2022_UT,8948,2022-11-08,2022-10-25,14,95,38,38,0,38,False,,,,,,,0,0,0
2022_UT_8948_20221108_D007,2022_UT_8948_20221108,2022,UT,2022_UT,8948,2022-11-08,2022-11-01,7,95,38,38,0,38,False,,,,,,,0,0,0
2022_UT_8948_20221108_D000,2022_UT_8948_20221108,2022,UT,2022_UT,8948,2022-11-08,2022-11-08,0,95,38,38,0,38,False,,,,,,,0,0,0
2022_VT_8949_20221108_D120,2022_VT_8949_20221108,2022,VT,2022_VT,8949,2022-11-08,2022-07-11,120,14,5,5,0,5,False,,,,,,,0,0,0
2022_VT_8949_20221108_D090,2022_VT_8949_20221108,2022,VT,2022_VT,8949,2022-11-08,2022-08-10,90,14,5,5,0,5,False,,,,,,,0,0,0
2022_VT_8949_20221108_D060,2022_VT_8949_20221108,2022,VT,2022_VT,8949,2022-11-08,2022-09-09,60,14,5,5,1,4,True,2022-09-07,2022-09-07,6.5,6.5,2.0,2.0,0,0,0
2022_VT_8949_20221108_D030,2022_VT_8949_20221108,2022,VT,2022_VT,8949,2022-11-08,2022-10-09,30,14,5,5,2,3,True,2022-09-07,2022-10-03,20.25,20.25,19.0,19.0,0,0,0
2022_VT_8949_20221108_D014,2022_VT_8949_20221108,2022,VT,2022_VT,8949,2022-11-08,2022-10-25,14,14,5,5,2,3,True,2022-09-07,2022-10-03,20.25,20.25,35.0,35.0,0,0,0
2022_VT_8949_20221108_D007,2022_VT_8949_20221108,2022,VT,2022_VT,8949,2022-11-08,2022-11-01,7,14,5,5,3,2,True,2022-09-07,2022-10-26,23.833333333333332,31.0,30.0,29.0,0,0,0
2022_VT_8949_20221108_D000,2022_VT_8949_20221108,2022,VT,2022_VT,8949,2022-11-08,2022-11-08,0,14,5,5,3,2,True,2022-09-07,2022-10-26,23.833333333333332,31.0,37.0,36.0,0,0,0
2022_WA_8950_20221108_D120,2022_WA_8950_20221108,2022,WA,2022_WA,8950,2022-11-08,2022-07-11,120,56,28,28,8,20,True,2021-05-26,2022-07-11,13.75,14.5,139.25,91.0,1,0,0
2022_WA_8950_20221108_D090,2022_WA_8950_20221108,2022,WA,2022_WA,8950,2022-11-08,2022-08-10,90,56,28,28,8,20,True,2021-05-26,2022-07-11,13.75,14.5,169.25,121.0,1,0,0
2022_WA_8950_20221108_D060,2022_WA_8950_20221108,2022,WA,2022_WA,8950,2022-11-08,2022-09-09,60,56,28,28,11,17,True,2021-05-26,2022-09-07,11.636363636363637,11.0,147.9090909090909,82.0,1,0,0
2022_WA_8950_20221108_D030,2022_WA_8950_20221108,2022,WA,2022_WA,8950,2022-11-08,2022-10-09,30,56,28,28,18,10,True,2021-05-26,2022-10-01,10.777777777777779,11.5,114.05555555555556,45.5,1,0,0
2022_WA_8950_20221108_D014,2022_WA_8950_20221108,2022,WA,2022_WA,8950,2022-11-08,2022-10-25,14,56,28,28,24,4,True,2021-05-26,2022-10-22,9.791666666666666,9.5,98.75,35.5,1,0,0
2022_WA_8950_20221108_D007,2022_WA_8950_20221108,2022,WA,2022_WA,8950,2022-11-08,2022-11-01,7,56,28,28,27,1,True,2021-05-26,2022-10-31,9.0,9.0,94.37037037037037,36.0,1,0,0
2022_WA_8950_20221108_D000,2022_WA_8950_20221108,2022,WA,2022_WA,8950,2022-11-08,2022-11-08,0,56,28,28,28,0,True,2021-05-26,2022-11-05,8.664285714285715,8.900000000000002,97.85714285714286,43.0,1,0,0
2022_WI_8951_20221108_D120,2022_WI_8951_20221108,2022,WI,2022_WI,8951,2022-11-08,2022-07-11,120,82,41,41,2,39,True,2021-09-11,2022-06-20,1.0,1.0,162.0,162.0,1,0,0
2022_WI_8951_20221108_D090,2022_WI_8951_20221108,2022,WI,2022_WI,8951,2022-11-08,2022-08-10,90,82,41,41,2,39,True,2021-09-11,2022-06-20,1.0,1.0,192.0,192.0,1,0,0
2022_WI_8951_20221108_D060,2022_WI_8951_20221108,2022,WI,2022_WI,8951,2022-11-08,2022-09-09,60,82,41,41,6,35,True,2021-09-11,2022-08-25,3.7166666666666663,3.1499999999999986,88.83333333333333,25.0,1,0,0
2022_WI_8951_20221108_D030,2022_WI_8951_20221108,2022,WI,2022_WI,8951,2022-11-08,2022-10-09,30,82,41,41,20,21,True,2021-09-11,2022-10-09,-0.37500000000000033,-1.0,47.15,25.0,2,0,0
2022_WI_8951_20221108_D014,2022_WI_8951_20221108,2022,WI,2022_WI,8951,2022-11-08,2022-10-25,14,82,41,41,26,15,True,2021-09-11,2022-10-23,-0.7653846153846156,-1.0,50.30769230769231,34.0,3,0,0
2022_WI_8951_20221108_D007,2022_WI_8951_20221108,2022,WI,2022_WI,8951,2022-11-08,2022-11-01,7,82,41,41,33,8,True,2021-09-11,2022-11-01,-1.1090909090909093,-1.0,45.42424242424242,35.0,4,0,0
2022_WI_8951_20221108_D000,2022_WI_8951_20221108,2022,WI,2022_WI,8951,2022-11-08,2022-11-08,0,82,41,41,37,4,True,2021-09-11,2022-11-07,-1.4135135135135137,-2.0,47.027027027027025,30.0,4,0,0
2024_AZ_9505_20241105_D120,2024_AZ_9505_20241105,2024,AZ,2024_AZ,9505,2024-11-05,2024-07-08,120,345,149,149,30,119,True,2022-12-20,2024-07-08,4.436666666666667,4.400000000000002,156.5,93.5,4,0,0
2024_AZ_9505_20241105_D090,2024_AZ_9505_20241105,2024,AZ,2024_AZ,9505,2024-11-05,2024-08-07,90,345,149,149,38,111,True,2022-12-20,2024-08-05,4.528947368421053,4.400000000000002,149.8684210526316,90.0,6,0,0
2024_AZ_9505_20241105_D060,2024_AZ_9505_20241105,2024,AZ,2024_AZ,9505,2024-11-05,2024-09-06,60,345,149,149,48,101,True,2022-12-20,2024-08-31,5.1187499999999995,5.0,145.22916666666666,108.0,6,0,0
2024_AZ_9505_20241105_D030,2024_AZ_9505_20241105,2024,AZ,2024_AZ,9505,2024-11-05,2024-10-06,30,345,149,149,70,79,True,2022-12-20,2024-10-02,6.1328571428571435,6.0,124.22857142857143,64.5,6,0,0
2024_AZ_9505_20241105_D014,2024_AZ_9505_20241105,2024,AZ,2024_AZ,9505,2024-11-05,2024-10-22,14,345,149,149,86,63,True,2022-12-20,2024-10-22,6.454534883720931,6.0,115.4186046511628,56.0,6,0,0
2024_AZ_9505_20241105_D007,2024_AZ_9505_20241105,2024,AZ,2024_AZ,9505,2024-11-05,2024-10-29,7,345,149,149,93,56,True,2022-12-20,2024-10-29,6.330000000000001,6.0,113.3225806451613,59.0,6,0,0
2024_AZ_9505_20241105_D000,2024_AZ_9505_20241105,2024,AZ,2024_AZ,9505,2024-11-05,2024-11-05,0,345,149,149,110,39,True,2022-12-20,2024-11-04,5.869909090909092,5.299999999999997,102.31818181818181,45.0,6,0,0
2024_CA_9506_20241105_D120,2024_CA_9506_20241105,2024,CA,2024_CA_REGULAR,9506,2024-11-05,2024-07-08,120,44,22,22,4,18,True,2024-02-26,2024-07-02,23.75,24.5,70.0,70.5,0,0,0
2024_CA_9506_20241105_D090,2024_CA_9506_20241105,2024,CA,2024_CA_REGULAR,9506,2024-11-05,2024-08-07,90,44,22,22,4,18,True,2024-02-26,2024-07-02,23.75,24.5,100.0,100.5,0,0,0
2024_CA_9506_20241105_D060,2024_CA_9506_20241105,2024,CA,2024_CA_REGULAR,9506,2024-11-05,2024-09-06,60,44,22,22,7,15,True,2024-02-26,2024-09-05,24.25714285714286,24.0,81.71428571428571,66.0,0,0,0
2024_CA_9506_20241105_D030,2024_CA_9506_20241105,2024,CA,2024_CA_REGULAR,9506,2024-11-05,2024-10-06,30,44,22,22,11,11,True,2024-02-26,2024-10-01,23.645454545454548,24.0,76.36363636363636,55.0,0,0,0
2024_CA_9506_20241105_D014,2024_CA_9506_20241105,2024,CA,2024_CA_REGULAR,9506,2024-11-05,2024-10-22,14,44,22,22,15,7,True,2024-02-26,2024-10-18,23.826666666666664,24.0,69.33333333333333,43.0,0,0,0
2024_CA_9506_20241105_D007,2024_CA_9506_20241105,2024,CA,2024_CA_REGULAR,9506,2024-11-05,2024-10-29,7,44,22,22,17,5,True,2024-02-26,2024-10-29,23.576470588235296,23.5,67.47058823529412,38.0,0,0,0
2024_CA_9506_20241105_D000,2024_CA_9506_20241105,2024,CA,2024_CA_REGULAR,9506,2024-11-05,2024-11-05,0,44,22,22,19,3,True,2024-02-26,2024-11-03,23.57894736842105,23.5,67.05263157894737,41.0,0,0,0
2024_CA_10013_20241105_D120,2024_CA_10013_20241105,2024,CA,2024_CA_SPECIAL,10013,2024-11-05,2024-07-08,120,4,2,2,0,2,False,,,,,,,0,0,0
2024_CA_10013_20241105_D090,2024_CA_10013_20241105,2024,CA,2024_CA_SPECIAL,10013,2024-11-05,2024-08-07,90,4,2,2,0,2,False,,,,,,,0,0,0
2024_CA_10013_20241105_D060,2024_CA_10013_20241105,2024,CA,2024_CA_SPECIAL,10013,2024-11-05,2024-09-06,60,4,2,2,0,2,False,,,,,,,0,0,0
2024_CA_10013_20241105_D030,2024_CA_10013_20241105,2024,CA,2024_CA_SPECIAL,10013,2024-11-05,2024-10-06,30,4,2,2,0,2,False,,,,,,,0,0,0
2024_CA_10013_20241105_D014,2024_CA_10013_20241105,2024,CA,2024_CA_SPECIAL,10013,2024-11-05,2024-10-22,14,4,2,2,0,2,False,,,,,,,0,0,0
2024_CA_10013_20241105_D007,2024_CA_10013_20241105,2024,CA,2024_CA_SPECIAL,10013,2024-11-05,2024-10-29,7,4,2,2,1,1,True,2024-10-29,2024-10-29,20.0,20.0,0.0,0.0,0,0,0
2024_CA_10013_20241105_D000,2024_CA_10013_20241105,2024,CA,2024_CA_SPECIAL,10013,2024-11-05,2024-11-05,0,4,2,2,2,0,True,2024-10-29,2024-11-03,23.0,23.0,4.5,4.5,0,0,0
2024_CT_9507_20241105_D120,2024_CT_9507_20241105,2024,CT,2024_CT,9507,2024-11-05,2024-07-08,120,2,1,1,0,1,False,,,,,,,0,0,0
2024_CT_9507_20241105_D090,2024_CT_9507_20241105,2024,CT,2024_CT,9507,2024-11-05,2024-08-07,90,2,1,1,0,1,False,,,,,,,0,0,0
2024_CT_9507_20241105_D060,2024_CT_9507_20241105,2024,CT,2024_CT,9507,2024-11-05,2024-09-06,60,2,1,1,0,1,False,,,,,,,0,0,0
2024_CT_9507_20241105_D030,2024_CT_9507_20241105,2024,CT,2024_CT,9507,2024-11-05,2024-10-06,30,2,1,1,1,0,True,2024-09-18,2024-09-18,16.0,16.0,18.0,18.0,0,0,0
2024_CT_9507_20241105_D014,2024_CT_9507_20241105,2024,CT,2024_CT,9507,2024-11-05,2024-10-22,14,2,1,1,1,0,True,2024-09-18,2024-09-18,16.0,16.0,34.0,34.0,0,0,0
2024_CT_9507_20241105_D007,2024_CT_9507_20241105,2024,CT,2024_CT,9507,2024-11-05,2024-10-29,7,2,1,1,1,0,True,2024-09-18,2024-09-18,16.0,16.0,41.0,41.0,0,0,0
2024_CT_9507_20241105_D000,2024_CT_9507_20241105,2024,CT,2024_CT,9507,2024-11-05,2024-11-05,0,2,1,1,1,0,True,2024-09-18,2024-09-18,16.0,16.0,48.0,48.0,0,0,0
2024_DE_9508_20241105_D120,2024_DE_9508_20241105,2024,DE,2024_DE,9508,2024-11-05,2024-07-08,120,3,1,1,0,1,False,,,,,,,0,0,0
2024_DE_9508_20241105_D090,2024_DE_9508_20241105,2024,DE,2024_DE,9508,2024-11-05,2024-08-07,90,3,1,1,0,1,False,,,,,,,0,0,0
2024_DE_9508_20241105_D060,2024_DE_9508_20241105,2024,DE,2024_DE,9508,2024-11-05,2024-09-06,60,3,1,1,0,1,False,,,,,,,0,0,0
2024_DE_9508_20241105_D030,2024_DE_9508_20241105,2024,DE,2024_DE,9508,2024-11-05,2024-10-06,30,3,1,1,1,0,True,2024-09-19,2024-09-19,20.5,20.5,17.0,17.0,0,0,0
2024_DE_9508_20241105_D014,2024_DE_9508_20241105,2024,DE,2024_DE,9508,2024-11-05,2024-10-22,14,3,1,1,1,0,True,2024-09-19,2024-09-19,20.5,20.5,33.0,33.0,0,0,0
2024_DE_9508_20241105_D007,2024_DE_9508_20241105,2024,DE,2024_DE,9508,2024-11-05,2024-10-29,7,3,1,1,1,0,True,2024-09-19,2024-09-19,20.5,20.5,40.0,40.0,0,0,0
2024_DE_9508_20241105_D000,2024_DE_9508_20241105,2024,DE,2024_DE,9508,2024-11-05,2024-11-05,0,3,1,1,1,0,True,2024-09-19,2024-09-19,20.5,20.5,47.0,47.0,0,0,0
2024_FL_9509_20241105_D120,2024_FL_9509_20241105,2024,FL,2024_FL,9509,2024-11-05,2024-07-08,120,127,58,58,12,46,True,2024-03-01,2024-06-09,-9.891666666666666,-10.649999999999999,76.16666666666667,82.0,0,0,0
2024_FL_9509_20241105_D090,2024_FL_9509_20241105,2024,FL,2024_FL,9509,2024-11-05,2024-08-07,90,127,58,58,15,43,True,2024-03-01,2024-07-27,-8.979999999999999,-8.0,87.53333333333333,92.0,0,0,0
2024_FL_9509_20241105_D060,2024_FL_9509_20241105,2024,FL,2024_FL,9509,2024-11-05,2024-09-06,60,127,58,58,23,35,True,2024-03-01,2024-09-05,-7.378260869565217,-6.0,82.3913043478261,89.0,0,0,0
2024_FL_9509_20241105_D030,2024_FL_9509_20241105,2024,FL,2024_FL,9509,2024-11-05,2024-10-06,30,127,58,58,38,20,True,2024-03-01,2024-10-06,-6.3686842105263155,-5.670000000000002,72.60526315789474,45.0,0,0,0
2024_FL_9509_20241105_D014,2024_FL_9509_20241105,2024,FL,2024_FL,9509,2024-11-05,2024-10-22,14,127,58,58,48,10,True,2024-03-01,2024-10-20,-5.862708333333333,-4.185000000000002,71.4375,43.5,0,0,0
2024_FL_9509_20241105_D007,2024_FL_9509_20241105,2024,FL,2024_FL,9509,2024-11-05,2024-10-29,7,127,58,58,53,5,True,2024-03-01,2024-10-28,-5.790754716981133,-4.0,71.24528301886792,40.0,0,0,0
2024_FL_9509_20241105_D000,2024_FL_9509_20241105,2024,FL,2024_FL,9509,2024-11-05,2024-11-05,0,127,58,58,57,1,True,2024-03-01,2024-11-03,-5.7791228070175436,-4.0,72.98245614035088,43.0,0,0,0
2024_IN_9511_20241105_D120,2024_IN_9511_20241105,2024,IN,2024_IN,9511,2024-11-05,2024-07-08,120,11,5,5,1,4,True,2023-10-04,2023-10-04,-9.8,-9.8,278.0,278.0,0,0,0
2024_IN_9511_20241105_D090,2024_IN_9511_20241105,2024,IN,2024_IN,9511,2024-11-05,2024-08-07,90,11,5,5,1,4,True,2023-10-04,2023-10-04,-9.8,-9.8,308.0,308.0,0,0,0
2024_IN_9511_20241105_D060,2024_IN_9511_20241105,2024,IN,2024_IN,9511,2024-11-05,2024-09-06,60,11,5,5,1,4,True,2023-10-04,2023-10-04,-9.8,-9.8,338.0,338.0,0,0,0
2024_IN_9511_20241105_D030,2024_IN_9511_20241105,2024,IN,2024_IN,9511,2024-11-05,2024-10-06,30,11,5,5,4,1,True,2023-10-04,2024-10-05,-12.325000000000003,-12.750000000000004,100.75,17.0,0,0,0
2024_IN_9511_20241105_D014,2024_IN_9511_20241105,2024,IN,2024_IN,9511,2024-11-05,2024-10-22,14,11,5,5,4,1,True,2023-10-04,2024-10-05,-12.325000000000003,-12.750000000000004,116.75,33.0,0,0,0
2024_IN_9511_20241105_D007,2024_IN_9511_20241105,2024,IN,2024_IN,9511,2024-11-05,2024-10-29,7,11,5,5,5,0,True,2023-10-04,2024-10-28,-12.820000000000002,-13.300000000000004,99.2,34.0,0,0,0
2024_IN_9511_20241105_D000,2024_IN_9511_20241105,2024,IN,2024_IN,9511,2024-11-05,2024-11-05,0,11,5,5,5,0,True,2023-10-04,2024-10-28,-12.820000000000002,-13.300000000000004,106.2,41.0,0,0,0
